Date,Price,Open,High,Low,Change %
07/08/2020,"2,083.31","2,097.87","2,105.53","2,079.15",-0.69%
07/07/2020,"2,097.87","2,087.38","2,103.28","2,087.38",0.50%
07/06/2020,"2,087.38","2,061.76","2,089.16","2,061.76",1.23%
07/05/2020,"2,062.08","2,062.30","2,070.18","2,060.49",0.03%
07/02/2020,"2,061.49","2,064.13","2,066.51","2,051.06",-0.14%
07/01/2020,"2,064.39","2,065.28","2,081.72","2,059.57",-0.04%
06/30/2020,"2,065.28","2,081.47","2,088.82","2,064.64",-0.74%
06/29/2020,"2,080.66","2,085.85","2,096.28","2,074.07",-0.21%
06/28/2020,"2,085.04","2,088.13","2,098.32","2,077.30",-0.07%
06/25/2020,"2,086.51","2,097.59","2,097.59","2,074.17",-0.60%
06/24/2020,"2,099.21","2,120.66","2,135.21","2,094.10",-1.01%
06/23/2020,"2,120.66","2,090.92","2,120.66","2,090.92",1.42%
06/22/2020,"2,090.92","2,058.84","2,092.99","2,050.30",1.56%
06/21/2020,"2,058.85","2,078.15","2,078.99","2,050.68",-0.94%
06/18/2020,"2,078.38","2,070.16","2,086.28","2,057.63",0.36%
06/17/2020,"2,070.97","2,070.83","2,084.41","2,056.43",0.05%
06/16/2020,"2,070.02","2,054.94","2,088.90","2,054.94",0.89%
06/15/2020,"2,051.70","2,091.86","2,091.94","2,048.31",-1.92%
06/14/2020,"2,091.86","2,101.63","2,102.49","2,060.46",-0.54%
06/11/2020,"2,103.25","2,124.18","2,124.18","2,094.26",-1.02%
06/10/2020,"2,124.99","2,124.63","2,143.34","2,116.62",0.02%
06/09/2020,"2,124.63","2,164.26","2,164.69","2,113.95",-1.82%
06/08/2020,"2,164.08","2,133.34","2,164.34","2,123.52",1.44%
06/07/2020,"2,133.34","2,039.48","2,134.49","2,039.48",4.60%
06/04/2020,"2,039.48","2,000.52","2,039.48","1,999.52",1.99%
06/03/2020,"1,999.71","1,984.46","2,008.66","1,984.39",0.77%
06/02/2020,"1,984.46","1,973.72","1,984.46","1,967.76",0.54%
06/01/2020,"1,973.72","1,946.71","1,973.72","1,944.08",1.47%
05/31/2020,"1,945.09","1,961.17","1,978.15","1,931.55",-0.84%
05/28/2020,"1,961.48","1,985.29","2,003.20","1,958.19",-1.16%
05/27/2020,"1,984.48","1,941.34","1,994.21","1,941.34",2.35%
05/21/2020,"1,938.91","1,933.49","1,939.91","1,928.81",0.28%
05/20/2020,"1,933.49","1,931.04","1,935.10","1,923.36",0.12%
05/19/2020,"1,931.18","1,920.64","1,946.06","1,920.64",0.59%
05/18/2020,"1,919.83","1,911.83","1,935.27","1,911.59",0.42%
05/17/2020,"1,911.83","1,894.47","1,915.97","1,894.47",0.92%
05/14/2020,"1,894.47","1,920.86","1,920.86","1,884.81",-1.39%
05/13/2020,"1,921.15","1,892.10","1,923.47","1,892.07",1.53%
05/12/2020,"1,892.22","1,883.47","1,898.83","1,865.33",0.46%
05/11/2020,"1,883.51","1,901.29","1,901.29","1,854.31",-0.95%
05/10/2020,"1,901.58","1,922.90","1,930.30","1,870.84",-1.09%
05/07/2020,"1,922.61","1,919.03","1,933.06","1,913.36",0.19%
05/06/2020,"1,919.04","1,931.84","1,943.94","1,918.92",-0.65%
05/05/2020,"1,931.66","1,927.14","1,962.63","1,925.22",0.36%
05/04/2020,"1,924.71","1,943.10","1,943.12","1,879.60",-1.11%
05/03/2020,"1,946.34","2,025.80","2,025.81","1,939.28",-3.96%
04/30/2020,"2,026.61","2,004.09","2,039.64","2,004.09",1.12%
04/29/2020,"2,004.09","1,997.67","2,017.65","1,990.47",0.32%
04/28/2020,"1,997.67","1,985.28","2,004.98","1,972.05",0.58%
04/27/2020,"1,986.09","1,956.81","1,988.38","1,944.23",1.50%
04/26/2020,"1,956.68","1,895.11","1,956.99","1,895.11",3.47%
04/23/2020,"1,891.06","1,860.66","1,895.79","1,860.66",1.55%
04/22/2020,"1,862.28","1,824.82","1,863.20","1,803.76",2.01%
04/21/2020,"1,825.63","1,886.73","1,886.73","1,825.63",-3.28%
04/20/2020,"1,887.54","1,914.59","1,914.59","1,872.17",-1.41%
04/19/2020,"1,914.59","1,862.22","1,928.86","1,862.22",2.95%
04/16/2020,"1,859.79","1,899.34","1,899.60","1,854.19",-1.96%
04/15/2020,"1,896.91","1,939.95","1,942.95","1,888.84",-2.21%
04/14/2020,"1,939.72","1,886.65","1,942.01","1,881.80",2.89%
04/13/2020,"1,885.30","1,908.57","1,940.09","1,885.30",-1.09%
04/12/2020,"1,906.14","1,830.05","1,908.44","1,830.05",4.16%
04/09/2020,"1,830.02","1,766.95","1,834.50","1,766.95",3.56%
04/08/2020,"1,767.03","1,785.46","1,801.52","1,759.61",-1.03%
04/07/2020,"1,785.45","1,694.25","1,800.18","1,694.25",5.54%
04/06/2020,"1,691.66","1,681.75","1,705.80","1,663.70",0.57%
04/05/2020,"1,682.08","1,724.32","1,731.76","1,679.34",-2.37%
04/02/2020,"1,722.87","1,720.75","1,729.91","1,699.69",0.12%
04/01/2020,"1,720.75","1,772.77","1,772.77","1,706.80",-2.85%
03/31/2020,"1,771.31","1,789.60","1,789.60","1,767.60",-1.02%
03/30/2020,"1,789.60","1,834.63","1,834.63","1,783.04",-2.33%
03/29/2020,"1,832.28","1,807.09","1,841.39","1,785.98",1.28%
03/26/2020,"1,809.12","1,822.91","1,822.91","1,787.83",-0.76%
03/25/2020,"1,823.01","1,715.85","1,831.12","1,712.39",6.42%
03/24/2020,"1,713.02","1,710.78","1,733.38","1,692.23",-0.08%
03/23/2020,"1,714.43","1,778.01","1,778.01","1,711.94",-3.78%
03/22/2020,"1,781.82","1,816.00","1,816.00","1,774.02",-2.06%
03/19/2020,"1,819.24","1,764.78","1,827.86","1,716.20",2.85%
03/18/2020,"1,768.83","1,753.20","1,806.30","1,753.20",1.03%
03/17/2020,"1,750.77","1,840.98","1,842.30","1,725.19",-4.98%
03/16/2020,"1,842.60","1,958.40","1,959.72","1,834.45",-6.15%
03/15/2020,"1,963.26","2,032.12","2,091.73","1,926.92",-3.39%
03/12/2020,"2,032.12","2,205.52","2,205.52","2,018.77",-7.96%
03/11/2020,"2,207.95","2,233.52","2,282.90","2,202.82",-1.04%
03/10/2020,"2,231.09","2,078.92","2,238.25","2,063.22",7.32%
03/09/2020,"2,078.92","2,259.64","2,259.64","2,062.07",-8.29%
03/08/2020,"2,266.93","2,457.30","2,457.30","2,249.05",-7.87%
03/05/2020,"2,460.54","2,481.83","2,505.47","2,424.00",-0.76%
03/04/2020,"2,479.40","2,536.18","2,536.18","2,472.10",-2.24%
03/03/2020,"2,536.21","2,538.28","2,575.75","2,536.21",-0.02%
03/02/2020,"2,536.66","2,474.63","2,549.01","2,474.63",2.54%
03/01/2020,"2,473.82","2,585.15","2,585.15","2,456.14",-4.49%
02/27/2020,"2,590.00","2,620.69","2,621.21","2,573.90",-1.17%
02/26/2020,"2,620.69","2,671.41","2,671.41","2,611.70",-1.96%
02/25/2020,"2,673.03","2,695.42","2,695.42","2,650.81",-0.86%
02/24/2020,"2,696.23","2,717.72","2,728.79","2,696.23",-0.79%
02/23/2020,"2,717.80","2,737.51","2,739.60","2,717.80",-0.72%
02/20/2020,"2,737.51","2,728.05","2,740.04","2,722.62",0.35%
02/19/2020,"2,728.05","2,749.19","2,752.49","2,724.82",-0.77%
02/18/2020,"2,749.24","2,749.28","2,760.42","2,739.72",0.00%
02/17/2020,"2,749.28","2,739.71","2,757.51","2,739.71",0.53%
02/16/2020,"2,734.74","2,733.44","2,737.15","2,715.49",0.04%
02/13/2020,"2,733.72","2,730.10","2,748.44","2,718.50",0.14%
02/12/2020,"2,729.92","2,741.75","2,746.74","2,729.20",-0.45%
02/11/2020,"2,742.35","2,764.70","2,766.39","2,740.95",-0.83%
02/10/2020,"2,765.37","2,758.08","2,773.13","2,756.10",0.47%
02/09/2020,"2,752.41","2,769.58","2,780.25","2,752.41",-0.62%
02/06/2020,"2,769.58","2,772.14","2,778.04","2,764.58",-0.08%
02/05/2020,"2,771.76","2,767.44","2,776.91","2,750.27",0.16%
02/04/2020,"2,767.46","2,770.50","2,796.38","2,765.44",-0.14%
02/03/2020,"2,771.31","2,766.45","2,789.01","2,764.01",0.18%
02/02/2020,"2,766.39","2,790.27","2,790.27","2,762.11",-0.86%
01/30/2020,"2,790.42","2,805.53","2,806.74","2,790.25",-0.54%
01/29/2020,"2,805.53","2,792.56","2,812.77","2,787.19",0.46%
01/28/2020,"2,792.56","2,788.80","2,799.95","2,775.64",0.13%
01/27/2020,"2,788.80","2,823.08","2,826.37","2,772.10",-1.16%
01/26/2020,"2,821.46","2,837.99","2,838.89","2,821.10",-0.58%
01/23/2020,"2,837.99","2,848.94","2,849.86","2,833.77",-0.38%
01/22/2020,"2,848.94","2,856.92","2,864.04","2,842.07",-0.21%
01/21/2020,"2,854.92","2,850.28","2,857.36","2,847.00",0.14%
01/20/2020,"2,850.95","2,862.67","2,879.38","2,850.95",-0.42%
01/19/2020,"2,863.09","2,827.47","2,863.69","2,826.12",1.23%
01/16/2020,"2,828.28","2,817.99","2,834.22","2,816.36",0.37%
01/15/2020,"2,817.99","2,803.04","2,822.07","2,797.73",0.54%
01/14/2020,"2,802.90","2,776.09","2,807.81","2,774.41",0.98%
01/13/2020,"2,775.58","2,752.49","2,780.56","2,751.78",0.84%
01/12/2020,"2,752.49","2,749.45","2,757.60","2,747.72",0.12%
01/09/2020,"2,749.26","2,713.65","2,758.22","2,713.65",1.32%
01/08/2020,"2,713.48","2,745.31","2,745.31","2,700.67",-1.21%
01/07/2020,"2,746.77","2,693.71","2,747.05","2,693.71",1.99%
01/06/2020,"2,693.17","2,683.51","2,709.51","2,675.31",0.33%
01/05/2020,"2,684.24","2,768.36","2,768.36","2,682.69",-3.06%
01/02/2020,"2,769.09","2,764.61","2,775.69","2,762.98",0.15%
